timestamp,blaine_pv_read,blaine_target_read,clinker_pv_read,clinker_%_pv_read,clinker_%_sp_read,clinker_grade_b_pv_read,clinker_grade_b_%_pv_read,clinker_grade_b_%_sp_read,dust_pv_read,electronic_ear_pv_read,elevator_load_a_pv_read,elevator_load_kw_pv_read,fls_dust_pv_read,fls_dust_%_pv_read,fls_dust_%_sp_read,fresh_feed_pv_read,fresh_feed_sp_read,grinding_aid_tda_pv_read,grinding_aid_tipa_pv_read,gypsum_pv_read,gypsum_%_pv_read,gypsum_%_sp_read,limestone_pv_read,limestone_%_pv_read,limestone_%_sp_read,livebit_plc_pv_read,mill_exit_pressure_pv_read,mill_fan_load_a_pv_read,mill_fan_load_a_sp_read,mill_fan_damper_pv_read,mill_fan_damper_high_limit_read,mill_fan_damper_low_limit_read,mill_fan_damper_is_saturated_hl_read,mill_fan_damper_is_saturated_ll_read,mill_kw_pv_read,rea_gypsum_pv_read,rea_gypsum_%_pv_read,rea_gypsum_%_sp_read,recipe_type_pv_read,rejects_pv_read,residue_pv_read,residue_target_read,rto_ready_pv_read,rto_selected_pv_read,separator_exit_temperature_pv_read,separator_fan_damper_pv_read,separator_fan_damper_high_limit_read,separator_fan_damper_low_limit_read,separator_fan_damper_is_saturated_hl_read,separator_fan_damper_is_saturated_ll_read,separator_fan_load_a_pv_read,separator_fan_load_a_sp_read,separator_load_a_pv_read,separator_speed_pv_read,separator_speed_sp_read,total_feed_pv_read,water_flow_pv_read
2025-02-03 22:23:00,5120.0,5200.0,53.69141,79.19654,63.0,0.0,0.0,30.5,0.0804081,100.3183,87.5434,0.0,2.55208,3.764399,0.0,67.79514,66.30354,434.1759,0.0,2.521701,3.719589,3.5,9.827112,14.4953,3.0,23.0,-24.42671,149.3923,148.6654,98.69791,65.0,45.0,1,0,3764.0,0.01898776,0.0,0.0,16.0,212.0949,0.3,1.0,0.0,0,79.21007,53.93518,76.0,65.0,0,1,505.4977,505.4977,297.2149,1383.963,1390,279.89,13.74463
2025-02-03 22:23:30,5120.0,5200.0,53.77604,79.08173,63.0,0.0,0.0,30.5,0.0804081,100.2857,86.95747,0.0,2.690969,3.957273,0.0,68.00058,66.30354,434.1759,0.0,2.534179,3.726702,3.5,9.859664,14.49938,3.0,6.0,-24.50809,147.7431,148.6979,98.58218,65.0,45.0,1,0,3726.0,0.01898776,0.0,0.0,16.0,218.316,0.3,1.0,0.0,0,79.21007,53.93518,76.0,65.0,0,1,506.6551,506.6551,290.4472,1383.963,1390,286.3166,13.74463
2025-02-03 22:24:00,5120.0,5200.0,53.84766,78.94853,63.0,0.0,0.0,30.5,0.0804081,100.6981,88.35358,0.0,2.569441,3.767176,0.0,68.20602,66.20248,434.1759,0.0,2.528211,3.706727,3.5,9.892217,14.50344,3.0,31.0,-24.2314,148.0035,148.2639,98.58218,65.0,45.0,1,0,3735.0,0.01898776,0.0,0.0,16.0,207.0313,0.3,1.0,0.0,0,79.21007,53.93518,76.0,65.0,0,1,507.8125,507.8125,292.9537,1383.556,1390,275.2373,13.74463
2025-02-03 22:24:30,5120.0,5200.0,52.47396,78.83411,63.0,0.0,0.0,30.5,0.0804081,100.6583,90.23438,0.0,2.725691,4.094935,0.0,66.5625,66.1928,434.1759,0.0,2.467447,3.706963,3.5,9.632704,14.47167,3.0,14.0,-24.5732,147.6563,148.3941,98.58218,65.0,45.0,1,0,3717.0,0.01898776,0.0,0.0,16.0,200.0868,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,506.3658,506.3658,284.6821,1382.946,1390,266.6493,13.74463
2025-02-03 22:25:00,5120.0,5200.0,52.24609,78.73479,63.0,0.0,0.0,30.5,0.0804081,100.7957,84.76563,0.0,2.743052,4.133775,0.0,66.35706,66.1928,434.1759,0.0,2.458766,3.705358,3.5,9.588397,14.4497,3.0,38.0,-24.18257,147.3958,148.4267,98.61111,65.0,45.0,1,0,3752.0,0.01898776,0.0,0.0,16.0,200.5208,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,508.6805,508.6805,295.4603,1381.454,1390,267.3119,13.74463
2025-02-03 22:25:30,5120.0,5200.0,52.38932,78.95063,63.0,0.0,0.0,30.5,0.0804081,101.1393,89.80758,0.0,2.795135,4.199264,0.0,66.35706,66.07552,434.1759,0.0,2.458766,3.705358,3.5,9.610098,14.4824,3.0,21.0,-24.28022,148.5243,148.6437,98.61111,65.0,45.0,1,0,3757.0,0.01898776,0.0,0.0,16.0,198.9294,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,507.5231,507.5231,285.6847,1383.624,1390,265.2865,13.74463
2025-02-03 22:26:00,5120.0,5200.0,52.38932,78.70696,63.0,0.0,0.0,30.5,0.0804081,100.3906,92.51302,0.0,2.725691,4.094935,0.0,66.5625,66.07552,434.1759,0.0,2.458766,3.693922,3.5,9.641747,14.48525,3.0,4.0,-24.16629,148.2639,148.6328,98.61111,65.0,45.0,1,0,3730.0,0.01898776,0.0,0.0,16.0,197.772,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,507.8125,507.8125,302.228,1381.997,1390,264.3345,13.74463
2025-02-03 22:26:30,5120.0,5200.0,52.38932,78.95063,63.0,0.0,0.0,30.5,0.0804081,99.4647,88.83825,0.0,2.795135,4.212265,0.0,66.35706,66.07552,434.1759,0.0,2.458766,3.705358,3.5,9.571217,14.42381,3.0,29.0,-24.41043,148.0035,148.6762,98.66898,65.0,45.0,1,0,3758.0,0.01898776,0.0,0.0,16.0,202.9803,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,506.6551,506.6551,300.724,1381.997,1390,269.3374,13.74463
2025-02-03 22:27:00,5120.0,5200.0,52.47396,79.07818,63.0,0.0,0.0,30.5,0.0804081,100.2098,83.75289,0.0,2.743052,4.133775,0.0,66.35706,65.97124,434.1759,0.0,2.458766,3.705358,3.5,9.559462,14.4061,3.0,11.0,-24.19884,148.7847,148.7088,98.58218,65.0,45.0,1,0,3749.0,0.01898776,0.0,0.0,16.0,205.0058,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,506.3658,506.3658,292.7031,1384.099,1390,271.3629,13.74463
2025-02-03 22:27:30,5120.0,5200.0,52.24609,78.73479,63.0,0.0,0.0,30.5,0.0804081,100.944,86.34259,0.0,2.968746,4.473897,0.0,66.35706,65.96772,435.3017,0.0,2.458766,3.705358,3.5,9.581163,14.4388,3.0,36.0,-24.28022,148.6111,148.6003,98.61111,65.0,45.0,1,0,3717.0,0.01898776,0.0,0.0,16.0,199.9421,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,507.8125,507.8125,302.7293,1380.233,1390,266.2992,13.74463
2025-02-03 22:28:00,5120.0,5200.0,52.38932,78.46478,63.0,0.0,0.0,30.5,0.0804081,100.1953,93.93808,0.0,3.211802,4.810395,0.0,66.76794,65.96772,435.3017,0.0,2.458766,3.682555,3.5,9.613715,14.3987,3.0,19.0,-24.31278,147.4826,148.4049,98.61111,65.0,45.0,1,0,3737.0,0.01898776,0.0,0.0,16.0,197.6273,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,508.3912,508.3912,297.4655,1380.708,1390,264.3953,13.74463
2025-02-03 22:28:30,5120.0,5200.0,52.38932,77.98488,63.0,0.0,0.0,30.5,0.0804081,100.0434,90.50202,0.0,3.368052,5.013563,0.0,67.17882,65.96772,434.1759,0.0,2.451714,3.649534,3.5,9.606482,14.29987,3.0,2.0,-24.47554,148.1771,148.2856,98.61111,65.0,45.0,1,0,3746.0,0.01898776,0.0,0.0,16.0,198.64,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,508.3912,508.3912,308.745,1381.454,1390,265.8188,13.74463
2025-02-03 22:29:00,5120.0,5200.0,52.47396,78.35046,63.0,0.0,0.0,30.5,0.0804081,99.34534,84.99711,0.0,3.229163,4.821562,0.0,66.97338,65.86623,434.1759,0.0,2.452256,3.661539,3.5,9.595631,14.32753,3.0,27.0,-24.73596,148.6111,148.1988,98.61111,65.0,45.0,1,0,3761.0,0.01898776,0.0,0.0,16.0,212.963,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,506.9444,506.9444,299.4708,1382.403,1390,279.9363,13.74463
2025-02-03 22:29:30,5120.0,5200.0,52.54557,78.6988,63.0,0.0,0.0,30.5,0.0804081,100.4774,90.07523,0.0,2.829857,4.238348,0.0,66.76794,65.85817,434.1759,0.0,2.452256,3.672805,3.5,9.605577,14.38651,3.0,10.0,-24.62203,147.5694,148.4592,98.61111,65.0,45.0,1,0,3745.0,0.01898776,0.0,0.0,16.0,215.1331,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,507.5231,507.5231,299.7214,1382.81,1390,281.9011,13.74463
2025-02-03 22:30:00,5120.0,5200.0,52.24609,78.97931,63.0,0.0,0.0,30.5,0.0804081,100.2604,91.27604,0.0,2.673607,4.041636,0.0,66.15162,65.85817,434.1759,0.0,2.458766,3.716865,3.5,9.573929,14.4727,3.0,35.0,-24.50809,148.0035,148.6328,98.61111,65.0,45.0,1,0,3743.0,0.01898776,0.0,0.0,16.0,210.9375,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,507.5231,507.5231,314.5101,1377.792,1390,277.0891,13.74463
2025-02-03 22:30:30,5120.0,5200.0,52.31771,79.08756,63.0,0.0,0.0,30.5,0.0804081,100.0723,87.48553,0.0,2.638885,3.989147,0.0,66.15162,65.85817,434.1759,0.0,2.464734,3.725887,3.5,9.573929,14.4727,3.0,18.0,-24.41043,148.1771,148.3398,98.61111,65.0,45.0,1,0,3720.0,0.01898776,0.0,0.0,16.0,212.0949,0.3,1.0,0.0,0,79.21007,53.93518,76.0,65.0,0,1,505.2083,505.2083,296.4629,1382.403,1390,278.2465,13.74463
2025-02-03 22:31:00,5120.0,5200.0,52.38932,78.95063,63.0,0.0,0.0,30.5,0.0804081,99.9566,85.26476,0.0,2.656246,4.002959,0.0,66.35706,65.74942,434.1759,0.0,2.458766,3.705358,3.5,9.595631,14.4606,3.0,0.0,-24.16629,148.0903,148.2639,98.69791,65.0,45.0,1,0,3745.0,0.01898776,0.0,0.0,16.0,211.6609,0.3,1.0,0.0,0,79.21007,53.93518,76.0,65.0,0,1,502.8935,502.8935,289.4445,1382.675,1390,278.0179,13.74463
2025-02-03 22:31:30,5120.0,5200.0,52.38932,79.56647,63.0,0.0,0.0,30.5,0.0804081,100.3942,85.78559,0.0,2.204857,3.348635,0.0,65.84346,65.74942,434.1759,0.0,2.458766,3.734261,3.5,9.595631,14.5734,3.0,25.0,-24.2965,149.3923,148.2096,98.58218,65.0,45.0,1,0,3737.0,0.01898776,0.0,0.0,16.0,200.0868,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,504.6296,504.6296,291.1991,1382.946,1390,265.9303,13.74463
2025-02-03 22:32:00,5120.0,5200.0,52.54557,78.57792,63.0,0.0,0.0,30.5,0.0804081,100.5064,91.23987,0.0,3.107635,4.647233,0.0,66.87066,65.74942,434.1759,0.0,2.464734,3.685823,3.5,9.595631,14.34954,3.0,8.0,-24.50809,148.1771,148.1011,98.58218,65.0,45.0,1,0,3731.0,0.01898776,0.0,0.0,16.0,197.4826,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,504.0509,504.0509,306.4891,1379.284,1390,264.3533,13.74463
2025-02-03 22:32:30,5120.0,5200.0,52.40234,78.97026,63.0,0.0,0.0,30.5,0.0804081,100.5425,86.80556,0.0,2.586802,3.898307,0.0,66.35706,65.74942,434.1759,0.0,2.458766,3.705358,3.5,9.605577,14.47559,3.0,32.0,-24.49182,148.6111,147.6237,98.61111,65.0,45.0,1,0,3758.0,0.01898776,0.0,0.0,16.0,198.7847,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,504.919,504.919,293.455,1381.657,1390,265.1418,13.74463
2025-02-03 22:33:00,5120.0,5200.0,52.24609,78.73479,63.0,0.0,0.0,30.5,0.0804081,100.6981,86.58131,0.0,2.934024,4.42157,0.0,66.35706,65.74942,434.1759,0.0,2.452799,3.696364,3.5,9.605577,14.47559,3.0,15.0,-24.31278,147.3958,148.1771,98.61111,65.0,45.0,1,0,3747.0,0.01898776,0.0,0.0,16.0,197.338,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,502.8935,502.8935,289.1939,1383.692,1390,263.695,13.74463
2025-02-03 22:33:30,5120.0,5200.0,52.38932,78.95063,63.0,0.0,0.0,30.5,0.0804081,100.17,88.91059,0.0,2.795135,4.212265,0.0,66.35706,65.74942,434.1759,0.0,2.458766,3.705358,3.5,9.563079,14.41155,3.0,40.0,-24.21512,149.4792,148.8173,98.61111,65.0,45.0,1,0,3764.0,0.01898776,0.0,0.0,16.0,196.9039,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,502.0255,502.0255,302.7293,1381.997,1390,263.261,13.74463
2025-02-03 22:34:00,5120.0,5200.0,52.38932,78.95063,63.0,0.0,0.0,30.5,0.0804081,99.90958,89.42419,0.0,2.690969,4.055286,0.0,66.35706,65.74942,434.1759,0.0,2.452799,3.696364,3.5,9.583876,14.44289,3.0,23.0,-24.31278,153.0382,148.5243,98.61111,65.0,45.0,1,0,3736.0,0.01898776,0.0,0.0,16.0,202.4016,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,503.4722,503.4722,300.9747,1381.997,1390,268.7587,13.74463
2025-02-03 22:34:30,5120.0,5200.0,52.54557,78.9417,63.0,0.0,0.0,30.5,0.0804081,100.0579,88.93229,0.0,2.690969,4.04277,0.0,66.5625,65.74942,434.1759,0.0,2.452799,3.684956,3.5,9.624566,14.45944,3.0,6.0,-24.39416,148.0903,148.3832,98.61111,65.0,45.0,1,0,3741.0,0.01898776,0.0,0.0,16.0,202.4016,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,504.6296,504.6296,294.959,1381.522,1390,268.9641,13.74463
2025-02-03 22:35:00,5120.0,5200.0,52.40234,78.97026,63.0,0.0,0.0,30.5,0.0804081,100.6402,87.01534,0.0,2.725691,4.107612,0.0,66.35706,65.74942,434.1759,0.0,2.460937,3.708628,3.5,9.581163,14.4388,3.0,31.0,-24.49182,148.2639,148.6871,98.61111,65.0,45.0,1,0,3750.0,0.01898776,0.0,0.0,16.0,197.0486,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,504.3403,504.3403,293.7057,1382.743,1390,263.4057,13.74463
2025-02-03 22:35:30,5120.0,5200.0,52.31771,79.08756,63.0,0.0,0.0,30.5,0.0804081,99.96021,94.14063,0.0,2.725691,4.120369,0.0,66.15162,65.86015,434.1759,0.0,2.454426,3.710304,3.5,9.591109,14.49868,3.0,13.0,-24.2314,148.6111,148.2205,98.61111,65.0,45.0,1,0,3756.0,0.01898776,0.0,0.0,16.0,200.6655,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,504.3403,504.3403,289.9459,1382.336,1390,266.8171,13.74463
2025-02-03 22:36:00,5120.0,5200.0,52.41536,78.50378,63.0,0.0,0.0,30.5,0.0804081,100.0723,91.46412,0.0,3.263885,4.810395,0.0,66.76794,65.86015,434.1759,0.0,2.460394,3.684993,3.5,9.563983,14.32421,3.0,38.0,-24.49182,148.6111,148.4483,98.61111,65.0,45.0,1,0,3768.0,0.01898776,0.0,0.0,16.0,200.2315,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,502.8935,502.8935,287.6899,1384.506,1390,266.9994,13.74463
2025-02-03 22:36:30,5120.0,5200.0,52.34375,78.15605,63.0,0.0,0.0,30.5,0.0804081,99.38151,90.35011,0.0,3.298607,4.925251,0.0,66.97338,65.86015,434.1759,0.0,2.448458,3.655868,3.5,9.639033,14.39233,3.0,21.0,-24.50809,147.3958,148.7305,98.61111,65.0,45.0,1,0,3745.0,0.01898776,0.0,0.0,16.0,214.1204,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,503.1829,503.1829,289.6952,1384.235,1390,281.0938,13.74463
2025-02-03 22:37:00,5120.0,5200.0,52.34375,78.6385,63.0,0.0,0.0,30.5,0.0804081,100.094,88.47656,0.0,3.02083,4.538336,0.0,66.5625,65.86015,434.1759,0.0,2.454426,3.687401,3.5,9.58478,14.39967,3.0,4.0,-24.65458,148.0035,148.0903,98.61111,65.0,45.0,1,0,3746.0,0.01898776,0.0,0.0,16.0,210.6481,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,504.0509,504.0509,302.4786,1381.454,1390,277.2106,13.74463
2025-02-03 22:37:30,5120.0,5200.0,52.49349,79.10761,63.0,0.0,0.0,30.5,0.0804081,99.38512,89.83652,0.0,2.656246,4.002959,0.0,66.35706,65.86015,434.1759,0.0,2.473958,3.728251,3.5,9.563983,14.41291,3.0,28.0,-24.28022,148.7847,148.2096,98.61111,65.0,45.0,1,0,3733.0,0.01898776,0.0,0.0,16.0,210.5035,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,504.3403,504.3403,303.4813,1383.353,1390,276.8605,13.74463
2025-02-03 22:38:00,5120.0,5200.0,52.35026,79.13678,63.0,0.0,0.0,30.5,0.0804081,99.47193,88.44039,0.0,2.55208,3.857925,0.0,66.15162,65.86015,434.1759,0.0,2.473958,3.739829,3.5,9.573929,14.4727,3.0,11.0,-24.32906,148.6111,148.8281,98.61111,65.0,45.0,1,0,3729.0,0.01898776,0.0,0.0,16.0,215.1331,0.3,1.0,0.0,0,79.21007,53.93518,76.0,65.0,0,1,505.2083,505.2083,294.7083,1383.285,1390,281.2847,13.74463
2025-02-03 22:38:30,5120.0,5200.0,52.35026,79.38331,63.0,0.0,0.0,30.5,0.0804081,100.3942,89.38802,0.0,2.447913,3.711986,0.0,65.94618,65.86015,434.1759,0.0,2.461479,3.732558,3.5,9.58478,14.53424,3.0,36.0,-24.55692,148.5243,147.7865,98.61111,65.0,45.0,1,0,3739.0,0.01898776,0.0,0.0,16.0,205.2951,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,505.4977,505.4977,286.186,1384.167,1390,271.2413,13.74463
2025-02-03 22:39:00,5120.0,5200.0,52.35026,79.13678,63.0,0.0,0.0,30.5,0.0804081,100.8825,86.5379,0.0,2.517357,3.805436,0.0,66.15162,65.96696,434.1759,0.0,2.473415,3.739009,3.5,9.573929,14.4727,3.0,19.0,-24.18257,146.7014,148.2422,98.61111,65.0,45.0,1,0,3736.0,0.01898776,0.0,0.0,16.0,195.6019,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,506.0764,506.0764,297.9668,1381.183,1390,261.7535,13.74463
2025-02-03 22:39:30,5120.0,5200.0,52.26563,78.76422,63.0,0.0,0.0,30.5,0.0804081,100.5317,85.8941,0.0,2.86458,4.316917,0.0,66.35706,65.96696,434.1759,0.0,2.461479,3.709446,3.5,9.605577,14.47559,3.0,2.0,-24.18257,149.2188,148.0686,98.61111,65.0,45.0,1,0,3758.0,0.01898776,0.0,0.0,16.0,196.4699,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,505.4977,505.4977,286.186,1384.438,1390,262.827,13.74463
2025-02-03 22:40:00,5120.0,5200.0,52.49349,78.86346,63.0,0.0,0.0,30.5,0.0804081,100.7704,88.13657,0.0,2.812496,4.225347,0.0,66.5625,65.96696,434.1759,0.0,2.467447,3.706963,3.5,9.617332,14.44858,3.0,27.0,-24.37788,148.0903,148.1554,98.61111,65.0,45.0,1,0,3761.0,0.01898776,0.0,0.0,16.0,195.4572,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,506.6551,506.6551,294.4576,1380.776,1390,262.0197,13.74463
2025-02-03 22:40:30,5120.0,5200.0,52.35026,78.89176,63.0,0.0,0.0,30.5,0.0804081,100.5787,89.93056,0.0,2.760413,4.159938,0.0,66.35706,66.07417,434.1759,0.0,2.460394,3.70781,3.5,9.571217,14.42381,3.0,9.0,-24.32906,148.9583,148.0903,98.61111,65.0,45.0,1,0,3773.0,0.01898776,0.0,0.0,16.0,191.985,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,506.9444,506.9444,290.9485,1383.896,1390,258.342,13.74463
2025-02-03 22:41:00,5120.0,5200.0,52.26563,79.00883,63.0,0.0,0.0,30.5,0.0804081,100.9838,87.31192,0.0,2.725691,4.120369,0.0,66.15162,66.09592,434.1759,0.0,2.460394,3.719326,3.5,9.571217,14.46861,3.0,34.0,-24.31278,145.2257,148.036,98.61111,65.0,45.0,1,0,3751.0,0.01898776,0.0,0.0,16.0,195.0231,0.3,1.0,0.0,0,78.68923,53.93518,76.0,65.0,0,1,507.8125,507.8125,303.2306,1381.386,1390,261.1748,13.74463
2025-02-03 22:41:30,5120.0,5200.0,52.33724,79.11709,63.0,0.0,0.0,30.5,0.0804081,100.1808,86.09664,0.0,2.690969,4.06788,0.0,66.15162,66.20154,434.1759,0.0,2.454426,3.710304,3.5,9.581163,14.48364,3.0,17.0,-24.13374,149.7396,148.6003,98.61111,65.0,45.0,1,0,3776.0,0.01898776,0.0,0.0,16.0,199.9421,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,506.0764,506.0764,293.455,1381.861,1390,266.0938,13.74463
2025-02-03 22:42:00,5120.0,5200.0,52.33724,78.87214,63.0,0.0,0.0,30.5,0.0804081,100.1374,89.82928,0.0,2.725691,4.107612,0.0,66.35706,66.22566,434.1759,0.0,2.460394,3.70781,3.5,9.571217,14.42381,3.0,1.0,-24.47554,148.4375,148.1445,98.61111,65.0,45.0,1,0,3744.0,0.01898776,0.0,0.0,16.0,196.4699,0.3,1.0,0.0,0,78.68923,53.93518,76.0,65.0,0,1,507.8125,507.8125,288.9432,1383.15,1390,262.827,13.74463
2025-02-03 22:42:30,5120.0,5200.0,52.42188,78.75587,63.0,0.0,0.0,30.5,0.0804081,99.55151,88.29572,0.0,2.916663,4.381841,0.0,66.5625,66.35043,434.1759,0.0,2.454426,3.687401,3.5,9.581163,14.39424,3.0,24.0,-24.2965,148.1771,147.9818,98.58218,65.0,45.0,1,0,3764.0,0.01898776,0.0,0.0,16.0,191.4063,0.3,1.0,0.0,0,78.68923,53.93518,76.0,65.0,0,1,505.2083,505.2083,288.4419,1381.861,1390,257.9688,13.74463
2025-02-03 22:43:00,5120.0,5200.0,52.52604,78.18839,63.0,0.0,0.0,30.5,0.0804081,100.3328,89.07697,0.0,3.454857,5.142778,0.0,67.17882,66.35043,435.3017,0.0,2.460394,3.662455,3.5,9.617332,14.31602,3.0,8.0,-24.34533,149.9132,148.112,98.58218,65.0,45.0,1,0,3745.0,0.01898776,0.0,0.0,16.0,192.7083,0.3,1.0,0.0,0,78.68923,53.93518,76.0,65.0,0,1,505.787,505.787,308.4944,1380.776,1390,259.8871,13.74463
2025-02-03 22:43:30,5120.0,5200.0,52.21354,77.96163,63.0,0.0,0.0,30.5,0.0804081,100.1591,89.65567,0.0,3.454857,5.158553,0.0,66.97338,66.45465,435.3017,0.0,2.454426,3.664779,3.5,9.60196,14.35318,3.0,33.0,-24.52437,148.7847,148.4917,98.58218,65.0,45.0,1,0,3734.0,0.01898776,0.0,0.0,16.0,198.206,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,506.3658,506.3658,307.4917,1381.251,1390,265.1794,13.74463
2025-02-03 22:44:00,5120.0,5200.0,52.28516,78.06857,63.0,0.0,0.0,30.5,0.0804081,99.03067,89.73524,0.0,3.368052,5.028941,0.0,66.97338,66.45465,435.3017,0.0,2.460394,3.67369,3.5,9.576642,14.29918,3.0,15.0,-24.24767,147.4826,148.0469,98.61111,65.0,45.0,1,0,3735.0,0.01898776,0.0,0.0,16.0,209.6354,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,504.3403,504.3403,288.9432,1382.539,1390,276.6088,13.74463
2025-02-03 22:44:30,5120.0,5200.0,52.36979,78.67762,63.0,0.0,0.0,30.5,0.0804081,99.72873,86.48003,0.0,2.934024,4.407923,0.0,66.5625,66.56239,435.3017,0.0,2.456596,3.690661,3.5,9.598343,14.42005,3.0,40.0,-24.71968,147.5694,147.8733,98.61111,65.0,45.0,1,0,3713.0,0.01898776,0.0,0.0,16.0,205.4398,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,506.0764,506.0764,297.9668,1382.675,1390,272.0023,13.74463
2025-02-03 22:45:00,5120.0,5200.0,52.44141,79.02912,63.0,0.0,0.0,30.5,0.0804081,99.94575,86.05324,0.0,2.517357,3.805436,0.0,66.15162,66.56239,435.3017,0.0,2.444118,3.683282,3.5,9.621853,14.50012,3.0,23.0,-24.32906,148.3507,148.1445,98.61111,65.0,45.0,1,0,3738.0,0.01898776,0.0,0.0,16.0,205.8738,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,503.7616,503.7616,300.724,1381.997,1390,272.2309,13.74463
2025-02-03 22:45:30,5120.0,5200.0,52.45443,79.04874,63.0,0.0,0.0,30.5,0.0804081,99.86979,88.93229,0.0,2.569441,3.872144,0.0,66.35706,66.67816,434.1759,0.0,2.457139,3.702905,3.5,9.571217,14.42381,3.0,5.0,-24.47554,145.8333,147.7213,98.61111,65.0,45.0,1,0,3735.0,0.01898776,0.0,0.0,16.0,208.7674,0.3,1.0,0.0,0,79.03645,53.93518,76.0,65.0,0,1,502.6042,502.6042,287.1886,1383.624,1390,275.1244,13.74463
2025-02-03 22:46:00,5120.0,5200.0,52.26563,79.00883,63.0,0.0,0.0,30.5,0.0804081,99.29832,88.72974,0.0,2.534719,3.83168,0.0,66.15162,66.80279,434.1759,0.0,2.456054,3.703743,3.5,9.581163,14.48364,3.0,30.0,-23.98725,150.1736,147.6345,98.66898,65.0,45.0,1,0,3741.0,0.01898776,0.0,0.0,16.0,197.772,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,502.6042,502.6042,293.9563,1381.997,1390,263.9236,13.74463
2025-02-03 22:46:30,5120.0,5200.0,52.49349,79.35329,63.0,0.0,0.0,30.5,0.0804081,100.0072,84.80903,0.0,2.586802,3.910413,0.0,66.15162,66.80279,434.1759,0.0,2.456054,3.712765,3.5,9.559462,14.45084,3.0,13.0,-24.26395,148.0035,147.8082,98.61111,65.0,45.0,1,0,3771.0,0.01898776,0.0,0.0,16.0,190.3935,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,502.8935,502.8935,284.1808,1383.489,1390,256.5451,13.74463
2025-02-03 22:47:00,5120.0,5200.0,52.35026,78.52709,63.0,0.0,0.0,30.5,0.0804081,100.7813,86.44386,0.0,2.934024,4.401132,0.0,66.66522,66.90942,435.3017,0.0,2.463107,3.69474,3.5,9.592918,14.38969,3.0,38.0,-24.15001,147.8298,148.0903,98.58218,65.0,45.0,1,0,3756.0,0.01898776,0.0,0.0,16.0,192.9977,0.3,1.0,0.0,0,78.86285,53.93518,76.0,65.0,0,1,502.8935,502.8935,288.4419,1383.082,1390,259.6629,13.74463
2025-02-03 22:47:30,5120.0,5200.0,52.42188,78.87759,63.0,0.0,0.0,30.5,0.0804081,100.3436,88.74421,0.0,2.795135,4.205754,0.0,66.45979,66.90942,435.3017,0.0,2.467447,3.712692,3.5,9.613715,14.46546,3.0,21.0,-23.93842,149.3056,147.6237,98.58218,65.0,45.0,1,0,3767.0,0.01898776,0.0,0.0,16.0,192.5637,0.3,1.0,0.0,0,78.68923,53.93518,76.0,65.0,0,1,501.4467,501.4467,282.9275,1383.76,1390,259.0234,13.74463
